lateral_hori_stiffness,lateral_verti_stiffness,diagonal_stiffness,tip_dx,tip_dy,tip_dz,tip_disp_norm
3672,632,1616,0.0022031958201981783,0.030882014420089497,-0.0023600477990067814,0.031050325474596095
3672,632,1817,0.0020521437747491877,0.02994238021064517,-0.0019027450670243695,0.030072875910713344
3672,632,2043,0.0019243451076907392,0.029088688258486928,-0.001522794574709052,0.029192015894927363
3672,632,2297,0.0018145374589897678,0.02830952480842023,-0.0012046166116302937,0.02839318302426928
3672,632,2583,0.001718752308871141,0.027594457397164526,-0.0009360067859932597,0.02766377228880044
3672,632,2904,0.0016345181465637626,0.02693849580108016,-0.0007088320256224412,0.0269973452109056
3672,632,3265,0.0015595949894715577,0.026334371667285795,-0.0005156033481598099,0.026385551244091213
3672,632,3672,0.0014923105477542276,0.025776233664047465,-0.00035042061515311307,0.025821773898824934
3672,632,4129,0.001431795259874885,0.025262686202655628,-0.00020948912638618644,0.02530409527199345
3672,632,4642,0.0013771967258073836,0.02479051731298028,-8.9527280117907e-05,0.024828903209780224
3672,632,5220,0.0013276501937548868,0.02435550390877939,1.2848901854378703e-05,0.024391666420763965
3672,632,5870,0.001282818658713547,0.023956551620644143,9.91890051690314e-05,0.023991078085873453
3672,632,6600,0.001242283110769793,0.02359232249496082,0.00017205117318852547,0.02362563331721996
3672,632,7421,0.0012052604167293313,0.02326070309823481,0.00023727647870952495,0.023293116181046146
3672,632,8345,0.0011715844296376343,0.022960146893824696,0.000295210992010686,0.022991913904492185
3672,632,9383,0.0011411445968791678,0.02268989976382,0.00034645033558189375,0.022721218939973493
3672,632,10551,0.0011137194457238875,0.0224482302817081,0.00039182883612765007,0.022479255851144207
3672,632,11864,0.0010891859733368758,0.02223413030272,0.0004318879849339874,0.022264981554772866
3672,632,13340,0.0010673674806883082,0.02204628127421615,0.0004674319905045854,0.02207705333658529
3672,632,15000,0.0010480941892886675,0.02188326297181315,0.0004990915293948683,0.021914031853537654
3672,711,500,0.060692106731873474,0.10928703639616924,-0.04433203793759277,0.1326367887560269
3672,711,562,0.019770510110714956,0.06625021533882622,-0.032273874245514644,0.07629919436857785
3672,711,632,0.006628288077988764,0.04570392174003393,-0.013859306169960117,0.04821683350010294
3672,711,711,0.004711182510543116,0.041490623108658815,-0.009124884447249015,0.04274260828222896
