lateral_hori_stiffness,lateral_verti_stiffness,diagonal_stiffness,total_twist_deg,twist_0_1_deg,twist_1_2_deg
500,1616,6600,13.75192889305348,6.854944054693559,6.89698483835992
500,1616,7421,12.19281489033586,6.074917732464856,6.117897157871004
500,1616,8345,10.811048057412982,5.3835936724363025,5.427454384976681
500,1616,9383,9.58814109784434,4.771726292844783,4.8164148049995585
500,1616,10551,8.503712729085265,4.229121649861833,4.274591079223431
500,1616,11864,7.5429487506067,3.748370716834991,3.794578033771709
500,1616,13340,6.691670743270693,3.322382244267683,3.3692884990030105
500,1616,15000,5.937079391149201,2.944754719361327,2.9923246717878733
500,1817,500,73.84255410562012,37.105612827327306,36.73694127829281
500,1817,562,73.18679801777445,36.6294009108583,36.55739710691615
500,1817,632,72.72263478336829,36.296668362614405,36.42596642075388
500,1817,711,72.39342283688676,36.07340312608599,36.32001971080075
500,1817,799,72.1527392730336,35.92915648565735,36.22358278737626
500,1817,899,71.97316535277315,35.83940926034167,36.13375609243148
500,1817,1011,71.83814470874563,35.791871442141364,36.04627326660427
500,1817,1136,71.65254492901914,35.71307778021522,35.939467148803914
500,1817,1278,71.48811101396956,35.651080635799886,35.83703037816968
500,1817,1437,71.17288974466246,35.51712184854375,35.6557678961187
500,1817,1616,63.1020789941191,31.492448947813894,31.6096300463052
500,1817,1817,54.78382145055264,27.36203665511052,27.421784795442115
500,1817,2043,47.73710126737988,23.850491574049073,23.886609693330804
500,1817,2297,41.770742284423626,20.871413415123467,20.89932886930016
500,1817,2583,36.673159134364006,18.323717926115684,18.349441208248326
500,1817,2904,32.29535755512647,16.13479487618375,16.160562678942725
500,1817,3265,28.49974896136425,14.236573897803616,14.263175063560636
500,1817,3672,25.182168381338013,12.577251140400142,12.604917240937871
500,1817,4129,22.280984272935864,11.12611480764774,11.15486946528812
500,1817,4642,19.734475554896935,9.852340463403674,9.882135091493263
500,1817,5220,17.48498524527232,8.727110010524916,8.757875234747402
500,1817,5870,15.498131833567713,7.733235506092865,7.7648963274748475
500,1817,6600,13.742758925244274,6.855136910109637,6.887622015134637
500,1817,7421,12.187940676332419,6.077347071350838,6.110593604981581
500,1817,8345,10.809027986566756,5.387537439155848,5.421490547410908
500,1817,9383,9.587854720370423,4.776622074464989,4.8112326459054335
500,1817,10551,8.50430656163813,4.2345401676415735,4.269766393996556
500,1817,11864,7.543781717468526,3.753988507657122,3.789793209811404
500,1817,13340,6.692275295805112,3.327962431481999,3.3643128643231126
500,1817,15000,5.937126902474203,2.9501298201768082,2.986997082297395
500,2043,500,71.86456210484327,35.62475536557929,36.239806739264
500,2043,562,71.6592130865607,35.521890144580155,36.137322941980536
500,2043,632,71.51683034078992,35.463066540164235,36.05376380062568
500,2043,711,71.41416021350001,35.43121588187329,35.98294433162672
500,2043,799,71.31473121388966,35.446756761742364,35.867974452147294
500,2043,899,71.23717832384587,35.499652670574314,35.73752565327154
500,2043,1011,71.17290217855756,35.5026576607332,35.670244517824365
500,2043,1136,71.1089251875813,35.473352017820574,35.63557316976073
500,2043,1278,71.01661316533618,35.437144286159814,35.57946887917636
500,2043,1437,70.49948233386048,35.188881971151204,35.31060036270928
500,2043,1616,62.11115405247479,31.009157686898007,31.101996365576788
500,2043,1817,54.146717799878054,27.050556668845342,27.096161131032705
500,2043,2043,47.312455805098004,23.642990895415075,23.66946490968293
500,2043,2297,41.47708762256555,20.728497315460288,20.748590307105264
500,2043,2583,36.46457070382488,18.222967225362,18.24160347846288
500,2043,2904,32.144632983078694,16.06283764410188,16.081795338976818
500,2043,3265,28.390115696560457,14.18512814016627,14.204987556394183
500,2043,3672,25.10265011863956,12.540875795106585,12.561774323532973
500,2043,4129,22.223884607308023,11.100988881969963,11.122895725338058
500,2043,4642,19.69425107006393,9.835709102989679,9.858541967074254
500,2043,5220,17.457530718355105,8.7169284771207,8.740602241234406
500,2043,5870,15.480259145977723,7.727913150511205,7.752345995466516
500,2043,6600,13.731966421842268,6.853423823643715,6.8785425981985515
500,2043,7421,12.182265526953154,6.078261460169259,6.1040040667838955
500,2043,8345,10.806919819764145,5.390302927650331,5.416616892113813
500,2043,9383,9.588088389010306,4.780624278508594,4.8074641105017095
500,2043,10551,8.505932196892417,4.239302130206187,4.26663006668623
500,2043,11864,7.546069995949946,3.7591432956961093,3.7869267002538365
500,2043,13340,6.6946801079005,3.333234624237062,3.3614454836634375
500,2043,15000,5.939251156158692,2.9553184806925463,2.983932675466145
500,2297,500,70.66217309538568,35.08190231221084,35.58027078317484
500,2297,562,70.70496509444568,35.11465309906879,35.5903119953769
500,2297,632,70.72226261138455,35.15822869746508,35.56403391391949
500,2297,711,70.72160321119875,35.204744365330875,35.516858845867894
500,2297,799,70.70796761143323,35.25145910311106,35.45650850832217
500,2297,899,70.69706093930871,35.298388763561064,35.39867217574764
500,2297,1011,70.68697436487311,35.284262118948234,35.402712245924874
500,2297,1136,70.67399520137323,35.27586112764142,35.39813407373181
500,2297,1278,70.60801223043902,35.24721835750774,35.360793872931275
500,2297,1437,69.53420836809583,34.7032125146924,34.83099585340343
500,2297,1616,61.15156878020761,30.53905576547702,30.61251301473059
500,2297,1817,53.511623808150226,26.73855771049648,26.77306609765375
500,2297,2043,46.87983026679462,23.430407974999852,23.449422291794768
500,2297,2297,41.17272142532453,20.579314103317053,20.593407322007483
500,2297,2583,36.245106570246286,18.115946025089816,18.12916054515647
500,2297,2904,31.98378354489414,15.985020412150636,15.998763132743504
500,2297,3265,28.271430908676695,14.128372377611827,14.143058531064867
500,2297,3672,25.015266332416257,12.499788729360855,12.515477603055402
500,2297,4129,22.160106504640503,11.071740691543129,11.088365813097376
500,2297,4642,19.648485475717134,9.815511540901115,9.83297393481602
500,2297,5220,17.4256161324704,8.703707598789093,8.721908533681308
500,2297,5870,15.458931656427762,7.720039540287836,7.738892116139927
500,2297,6600,13.718636248003438,6.849602941873985,6.869033306129452
500,2297,7421,12.174876765949085,6.077464774060575,6.097411991888509
500,2297,8345,10.803826710415132,5.391706437366246,5.4121202730488855
500,2297,9383,9.587969648548853,4.783565816831956,4.804403831716897
500,2297,10551,8.507746419582288,4.243259364986784,4.264487054595504
500,2297,11864,7.549001495002199,3.763706612534946,3.785294882467253
500,2297,13340,6.698103862996315,3.3380896959809663,3.3600141670153483
500,2297,15000,5.942699768437053,2.9602298023795917,2.982469966057461
500,2583,500,70.42492898599191,34.97644186591757,35.44848712007433
500,2583,562,70.38879572891042,35.032475057676564,35.35632067123387
500,2583,632,70.35198395747085,35.079792617551924,35.272191339918926
500,2583,711,70.31845831596466,35.11217380001302,35.20628451595164
500,2583,799,70.30777967858272,35.125253536036986,35.182526142545726
500,2583,899,70.29920921492234,35.114033112107364,35.18517610281498
500,2583,1011,70.31313304110157,35.112316541832016,35.200816499269564
500,2583,1136,70.31449882253416,35.10905163063737,35.2054471918968
500,2583,1278,70.24548799905563,35.07558722523839,35.16990077381725
500,2583,1437,68.33589492781672,34.10828334115221,34.22761158666452
500,2583,1616,60.223968419260274,30.08304424485476,30.140924174405516
500,2583,1817,52.8810640338634,26.42766798452485,26.45339604933856
500,2583,2043,46.44124025082796,23.214016674098712,23.227223576729255
500,2583,2297,40.85889870045057,20.424714234805315,20.434184465645252
