lateral_hori_stiffness,lateral_verti_stiffness,diagonal_stiffness,total_twist_deg,twist_0_1_deg,twist_1_2_deg
300,1280,300,97.39526565672314,47.80863027622693,49.586635380496205
300,1280,338,96.35439997463419,47.373955859268854,48.98044411536534
300,1280,382,95.09910266980894,46.95666532275774,48.14243734705119
300,1280,431,93.62384154645929,46.606998840597285,47.01684270586201
300,1280,486,92.14608688290409,46.26308494552698,45.88300193737712
300,1280,549,90.90220504075278,46.017274018887974,44.8849310218648
300,1280,619,90.66107429095601,46.14748353095511,44.51359076000089
300,1280,699,90.46804041407037,46.297635850654494,44.17040456341588
300,1280,789,90.28778734753102,46.469743583727755,43.818043763803274
300,1280,890,77.70864388758292,40.22530012774738,37.48334375983555
300,1280,1005,75.65459109474641,38.57690572797306,37.077685366773345
300,1280,1134,74.7456348230759,37.80666680828683,36.938968014789076
300,1280,1280,74.09873723102561,37.24187417339761,36.856863057628
300,1280,1444,73.45313108812472,36.74839319735285,36.70473789077188
300,1280,1630,65.75539252056075,32.67206230078336,33.083330219777395
300,1280,1839,55.89136936398753,27.815211211401387,28.07615815258614
300,1280,2076,47.99136890907376,23.903484927475628,24.087883981598143
300,1280,2343,41.56114787559621,20.705399715742473,20.855748159853736
300,1280,2644,36.207100320922784,18.036001335655943,18.17109898526685
300,1280,2984,31.667958022420756,15.769788990266703,15.89816903215405
300,1280,3368,27.77636493343573,13.825264946423145,13.951099987012583
300,1280,3800,24.424137162079436,12.14933237098222,12.274804791097218
300,1280,4289,21.501162808750077,10.68742586425142,10.813736944498658
300,1280,4840,18.95349715056162,9.412832579431337,9.540664571130286
300,1280,5463,16.71831894984411,8.294285882339947,8.424033067504162
300,1280,6165,14.759615992296569,7.313869773810453,7.445746218486117
300,1280,6957,13.037874450330042,6.451879843370881,6.5859946069591615
300,1280,7851,11.521928259588082,5.692766680238423,5.829161579349659
300,1280,8861,10.185209471693518,5.023267617696874,5.161941853996644
300,1280,10000,9.00807057761518,4.43357557386587,4.574495003749311
300,1444,300,95.45403174218167,46.902820280973415,48.551211461208254
300,1444,338,94.4877425909028,46.50436692398636,47.98337566691644
300,1444,382,93.30951537697611,46.12765145427472,47.18186392270139
300,1444,431,91.95087965407993,45.81370130305605,46.137178351023884
300,1444,486,90.96524496792055,45.65068160708606,45.31456336083449
300,1444,549,90.72692297625217,45.78369317523243,44.94322980101974
300,1444,619,90.53700379108469,45.93557612228142,44.60142766880326
300,1444,699,90.25815232274574,46.20975415113553,44.04839817161023
300,1444,789,76.50843815248881,39.27815266855854,37.23028548393027
300,1444,890,74.97798064224165,38.05739215145746,36.92058849078419
300,1444,1005,74.23071364475577,37.46692994467637,36.763783700079394
300,1444,1134,73.73646409212915,37.08179167853584,36.65467241359331
300,1444,1280,73.310395119372,36.694429576907254,36.61596554246476
300,1444,1444,72.79100737002831,36.31767288065035,36.47333448937797
300,1444,1630,64.6130388303335,32.14879776853002,32.46424106180348
300,1444,1839,55.24356329817951,27.52359487480823,27.719968423371284
300,1444,2076,47.59737159270997,23.729741984330825,23.867629608379143
300,1444,2343,41.30612809357236,20.596893288124715,20.70923480544765
300,1444,2644,36.034984158984884,17.96698343304246,18.068000725942422
300,1444,2984,31.54864786422802,15.726212527622828,15.822435336605194
300,1444,3368,27.692152999758658,13.798795333649569,13.893357666109091
300,1444,3800,24.363767791680893,12.134632222619787,12.229135569061103
300,1444,4289,21.457233864670794,10.68096484145199,10.776269023218806
300,1444,4840,18.920766589583113,9.412093770611152,9.508672818971963
300,1444,5463,16.693047877799973,8.29746397125787,8.395583906542104
300,1444,6165,14.739043229130193,7.31962269380036,7.419420535329835
300,1444,6957,13.019974208095132,6.459217227655614,6.5607569804395185
300,1444,7851,11.505212864231726,5.7009564568711895,5.804256407360538
300,1444,8861,10.168598907360945,5.031774339762111,5.136824567598834
300,1444,10000,8.99079987585012,4.442015705025594,4.5487841708245265
300,1630,300,93.6483373682335,46.0446764447708,47.6036609234627
300,1630,338,92.74972764040142,45.67673428805649,47.072993352344945
300,1630,382,91.65368561379583,45.33107973934408,46.32260587445174
300,1630,431,90.99795752239208,45.28477598790006,45.71318153449202
300,1630,486,90.76011000697788,45.411089306270426,45.34902070070747
300,1630,549,90.30518007433346,45.783381772351525,44.52179830198193
300,1630,619,76.55459894625223,39.308508109095236,37.246090837157
300,1630,699,74.81591543409657,37.93628254876616,36.8796328853304
300,1630,789,73.98402899439516,37.27777360224106,36.70625539215409
300,1630,890,73.45478324936362,36.87110171407736,36.58368153528627
300,1630,1005,73.10606161715812,36.618068709618065,36.48799290754005
300,1630,1134,72.8498275001954,36.46483313716011,36.38499436303528
300,1630,1280,72.57323164031686,36.212242193817005,36.360989446499865
300,1630,1444,72.02836011782088,35.927263650945065,36.10109646687581
300,1630,1630,63.50887641705169,31.632445140614298,31.87643127643738
300,1630,1839,54.59389059515076,27.22265973061074,27.371230864540017
300,1630,2076,47.19274833627853,23.544865049654064,23.64788328662446
300,1630,2343,41.04049678740362,20.47846215709187,20.562034630311746
300,1630,2644,35.854079544166716,17.889332888193994,17.964746655972718
300,1630,2984,31.422771783774987,15.675331057788576,15.747440725986413
300,1630,3368,27.60359986069486,13.766257000186739,13.837342860508121
300,1630,3800,24.3011047467772,12.11493722196422,12.186167524812978
300,1630,4289,21.41286334238558,10.670440115571088,10.742423226814493
300,1630,4840,18.88923931945048,9.40809055590076,9.481148763549717
300,1630,5463,16.67042879094436,8.29806162686666,8.372367164077696
